Instance_Size,2,3,4,5,6,7
32,0.09266930840000001,0.0061075,0.0059341666000000005,0.0081097334,0.008663525,0.007219595800000001
64,0.006864362500000001,0.0091315875,0.014870987500000002,0.0348818084,0.0404645835,0.027844362700000003
128,0.009647625000000002,0.019737495900000002,0.06787608310000001,0.12445726260000001,0.2923700666,0.2705929498
256,0.0340474459,0.1241790872,0.22676853770000002,0.5231766042,0.4827216916,0.6751678165999999
512,0.2047237917,0.45553630819999996,1.0048521583999999,1.845361775,2.5181054623,3.6411862876999996
1024,0.8994567665999998,2.1717907708,7.1611595541,14.023604483100002,22.4097899166,28.989105912400003
