Instance_Size,2,3,4,5,6,7
32,0.425,0.534375,0.553125,0.553125,0.55,0.553125
64,0.4375,0.5734375,0.5875,0.5875,0.5890625,0.590625
128,0.50625,0.609375,0.615625,0.615625,0.615625,0.615625
256,0.571875,0.63828125,0.6390625,0.6390625,0.6390625,0.6390625
512,0.587109375,0.6302734375,0.63046875,0.63046875,0.63046875,0.63046875
1024,0.605859375,0.63359375,0.63408203125,0.63408203125,0.63408203125,0.63408203125
